,Unnamed: 0.2,Unnamed: 0.1,url,Context,Unnamed: 0,RE_pred
2155,2155,2155,https://www.omnia.fi/en/study-options/upper-secondary-vocational-qualifications/health-status-and-functional-capacity-sora-legislation,"When assessing unsuitability, Omnia wants to ensure that its operating models are accessible, equal and fair, responsible, preventive and collaborative.",,"[['entities could be more than one'], ['Omnia, operating models, None, accessible, None'], ['Omnia, operating models, None, equal, None'], ['Omnia, operating models, None, fair, None'], ['Omnia, operating models, None, responsible, None'], ['Omnia, operating models, None, preventive, None'], ['Omnia, operating models, None, collaborative, None']]"
2156,2156,2156,https://www.omnia.fi/en/study-options/upper-secondary-vocational-qualifications/health-status-and-functional-capacity-sora-legislation,The regulations and operating models apply to both upper secondary vocational education and training and vocational adult education and training.,,"[['Entity1: upper secondary vocational education and training, Entity2: regulations, Relation: apply to, Entity1: vocational adult education and training']]"
2157,2157,2157,https://www.omnia.fi/en/study-options/upper-secondary-vocational-qualifications/health-status-and-functional-capacity-sora-legislation,"The regulations concerning the cancellation and restitution of the right to study do not apply in apprenticeship training, as an apprenticeship is a fixed-term employment contract, established by agreement between the student, the employer and the organiser of the training.",,"[['Entity1: regulations, Entity2: cancellation and restitution of right to study, Relation: not apply, Entity1: apprenticeship training ']]"
2158,2158,2158,https://www.omnia.fi/en/study-options/upper-secondary-vocational-qualifications/health-status-and-functional-capacity-sora-legislation,"At Omnia, data concerning health status may only be processed by persons who make decisions on admission and prepare for the withdrawal and restoration of the right to study.",,"[['Omnia, health status, processing by, persons who make decisions on admission and prepare for the withdrawal and restoration of the right to study']]"
2159,2159,2159,https://www.omnia.fi/en/educations/practical-nurse, Practical nurse is a profession for people who want to help and care about others.,,"[['Entity1: practical nurse, Entity2: people, Relation: profession, Qualifier: None'], ['Entity1: practical nurse, Entity2: help and care, Relation: about others, Qualifier: None']]"
2160,2160,2160,https://www.omnia.fi/en/educations/practical-nurse,You will learn to plan and implement clientsâ care and rehabilitative activities.,,"[['entities'], ['relation'], ['Entity1, Entity2, Relation'], ['care, clients, do_by']]"
2161,2161,2161,https://www.omnia.fi/en/educations/practical-nurse,"You will also learn to help ensure that the clientâs everyday life is meaningful and, for example, to organise stimulating activities.An important part of a practical nurseâs job is to be able to assess what kind of care and services the client needs.",,"[['Entity1: practical nurse, Entity2: client, Relation: assess, Qualifier Key: care and services needed']]"
2162,2162,2162,https://www.omnia.fi/en/educations/practical-nurse,This is something you get to practice often during your studies.The first year of practical nurse training offers a great opportunity to take a peek at the possibilities of the profession.,,"[['practical nurse training, profession, description']]"
2163,2163,2163,https://www.omnia.fi/en/educations/practical-nurse,"The common studies provide a strong basis for the work of a practical nurse and introduce students to different client groups, from children and young people to the elderly.",,"[['common studies, practical nurse, introduce, None'], ['students, client groups, introduce, None'], ['client groups, children, None, None'], ['client groups, young people, None, None'], ['client groups, elderly, None, None']]"
2164,2164,2164,https://www.omnia.fi/en/educations/practical-nurse,Specialised studies in elderly care and rehabilitation will familiarise you with dealing with elderly people in greater depth.You will also have the opportunity to study or complete practical training abroad.,,"[['Specialised studies in elderly care and rehabilitation, elderly people, familiarize, None'], ['practical training, abroad, complete, None']]"
2165,2165,2165,https://www.omnia.fi/en/educations/practical-nurse,"Omnia is a naturally multicultural study environment, which shows as a richness in studies.",,"[['Omnia, study environment, description']]"
2166,2166,2166,https://www.omnia.fi/en/educations/practical-nurse,"After completing the training, you can apply for further training at a university of applied sciences or a university.Read more about the composition of qualification (opintopolku.fi).",,"[['training, university of applied sciences, application_form, where, opintopolku.fi'], ['training, university, application_form, where, opintopolku.fi']]"
2167,2167,2167,https://www.omnia.fi/en/educations/practical-nurse," As a practical nurse specialising in elderly care and rehabilitation, you can work, for example, in home care, care homes for the elderly, residential care homes, nursing homes, day centres, day hospitals, inpatient wards in health centres, long-term hospitals, dementia units in hospitals, and geriatric and psychogeriatric wards.",,"[['Entity1: practical nurse specialising in elderly care and rehabilitation, Entity2: home care, Relation: occupation, Qualifier Key: location, Qualifier Value: various'], ['Entity1: practical nurse specialising in elderly care and rehabilitation, Entity2: care homes for the elderly, Relation: occupation, Qualifier Key: location, Qualifier Value: various'], ['Entity1: practical nurse specialising in elderly care and rehabilitation, Entity2: residential care homes, Relation: occupation, Qualifier Key: location, Qualifier Value: various'], ['Entity1: practical nurse specialising in elderly care and rehabilitation, Entity2: nursing homes, Relation: occupation, Qualifier Key: location, Qualifier Value: various'], ['Entity1: practical nurse specialising in elderly care and rehabilitation, Entity2: day centres, Relation: occupation, Qualifier Key: location, Qualifier Value: various'], ['Entity1: practical nurse specialising in elderly care and rehabilitation, Entity2: day hospitals, Relation: occupation, Qualifier Key: location, Qualifier Value: various'], ['Entity1: practical nurse specialising in elderly care and rehabilitation, Entity2: inpatient wards in health centres, Relation: occupation, Qualifier Key: location, Qualifier Value: various'], ['Entity1: practical nurse specialising in elderly care and rehabilitation, Entity2: long-term hospitals, Relation: occupation, Qualifier Key: location, Qualifier Value: various'], ['Entity1: practical nurse specialising in elderly care and rehabilitation, Entity2: dementia units in hospitals, Relation: occupation, Qualifier Key: location, Qualifier Value: various'], ['Entity1: practical nurse specialising in elderly care and rehabilitation, Entity2: geriatric and psychogeriatric wards, Relation: occupation, Qualifier Key: location, Qualifier Value: various']]"
2168,2168,2168,https://www.omnia.fi/en/educations/practical-nurse," Student admissionAdmission is based on the information in the application, so please fill out your application carefully.The applicant is expected to familiarise themselves with the important information on the continuous admission.There is no entrance examination.Please ensure that you meet the health and functional capacity requirements set by the education.",,"[['entities, admission, based on, information in application'], ['applicant, important information, familiarise themselves with, continuous admission'], ['you, education, set, health and functional capacity requirements']]"
2169,2169,2169,https://www.omnia.fi/en/educations/practical-nurse,"You cannot be admitted as a student if you are not capable, due to your health or functional capacity, of carrying out practical tasks related to the education in the educational institution, workplace, or any other learning environment.",,"[['capable, student, requirement, activity: carrying out practical tasks related to the education in the educational institution, workplace, or any other learning environment'], ['health, capable, eligibility, None']]"
2170,2170,2170,https://www.omnia.fi/en/educations/practical-nurse,Read more about the impact of health and functional capacity on student selection.Enquiries regarding application: haku@omnia.fi.Language requirementsThe language requirement is A2.2 for Finnish and B2 for English.The applicants will be invited to the language tests (Finnish and English) by e-mail.,,"[['A2.2'], ['B2'], ['health and functional capacity, student selection, description, language: Finnish, A2.2'], ['health and functional capacity, student selection, description, language: English, B2']]"
2171,2171,2171,https://www.omnia.fi/en/educations/practical-nurse,Read more about the language requirements.Guidance discussions for English qualificationsYou will be invited to a personal guidance discussion if you have achieved the required language levels for Finnish and English.,,"[['personal guidance discussion, language levels, requirement, None']]"
2172,2172,2172,https://www.omnia.fi/en/educations/practical-nurse,"Applicants, who donât participate in the guidance discussions will not be admitted to the qualification.The guidance discussion will give you information regarding the qualification you have applied to.",,"[['Entity1: guidance discussions, Entity2: qualification'], ['Key: participation, Value: required'], ['Key: admission, Value: denied'], ['guidance discussions, qualification, requirement, participation, required'], ['applicants, qualification, requirement, admission, denied']]"
2173,2173,2173,https://www.omnia.fi/en/educations/practical-nurse, Education is not available in English in 2024.,,"[['Entity1: Education, Entity2: English, Relation: language, Qualifier Key: Year, Qualifier Value: 2024']]"
2174,2174,2174,https://www.omnia.fi/en/educations/practical-nurse,"Read more about studying in Hoiva âavustaja (Care assistant) education, in which the Finnish language requirement is A2.2.",,"[['Hoiva-avustaja education, Finnish language, language, requirement: A2.2']]"
2175,2175,2175,https://www.omnia.fi/en/news/teaching-omnia-will-continue-usual-during-possible-industrial-action," If there are any exceptions, the teacher will inform the teaching groups separately.",,"[['teacher, teaching groups, inform, separately']]"
2176,2176,2176,https://www.omnia.fi/en/news/teaching-omnia-will-continue-usual-during-possible-industrial-action,Work based learning is organised in accordance with the workplace's instructions.,,"[[""Work based learning, workplace, done_by, instructions, accordance with the workplace's instructions""]]"
2177,2177,2177,https://www.omnia.fi/en/news/teaching-omnia-will-continue-usual-during-possible-industrial-action,"However, exceptions for non-educational activities are possible.",,[]
2178,2178,2178,https://www.omnia.fi/en/news/teaching-omnia-will-continue-usual-during-possible-industrial-action,"Students and their guardians are informed on Omniaâs website and through Wilma messages, and if necessary, Espoo Adult Education Centre's customer service will communicate any possible changes related to the services of the adult education center as soon as possible.",,"[['Students, description, communication method, website; Wilma messages; customer service'], ['Guardians, description, communication method, website; Wilma messages; customer service'], [""Omnia's website, description, communication method, website; Wilma messages; customer service""], ['Wilma messages, description, communication method, website; Wilma messages; customer service'], ['Espoo Adult Education Centre, description, communication method, website; Wilma messages; customer service'], ['Customer service, description, communication method, website; Wilma messages; customer service'], ['Services, description, communication method, website; Wilma messages; customer service'], ['Adult education center, description, communication method, website; Wilma messages; customer service']]"
2179,2179,2179,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024, All the links lead to ilmonet.fi.Chinese Ink Painting with a Modern Twist Sat 16.3.,,[['entities and relations cannot be extracted from this sentence as there are no entities or relationships mentioned. It only talks about links and an event.']]
2180,2180,2180,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,LeppÃ¤vaaraChinese Ink Painting Online Sat 10.2. online,,[]
2181,2181,2181,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024," All the links lead to ilmonet.fi.Python programming â 4 credits, study credit course Wed 7.2. online Digital photography Tue 5.3.",,[]
2182,2182,2182,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024," All the links lead to ilmonet.fi.Japanese A1 Practical Japanese for Beginners, part 2 Wed 17.1. online Korean A1.2 Next Steps in Korean, part 1 Wed 17.1.",,"[['Entity1: Japanese A1 Practical Japanese for Beginners, part 2, Entity2: Wed 17.1, Relation: where, Qualifier: online'], ['Entity1: Korean A1.2 Next Steps in Korean, part 1, Entity2: Wed 17.1, Relation: where, Qualifier: None']]"
2183,2183,2183,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,"Tapiola and online Korean A1.2 Next Steps in Korean, part 2 Wed 17.1.",,"[['Entity1: Tapiola, Entity2: online Korean A1.2 Next Steps in Korean, part 2 Wed 17.1, Relation: where, Qualifier Key: None, Qualifier Value: None']]"
2184,2184,2184,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,Tapiola and online English B1 Focus on Listening and Speaking Mon 22.1.,,"[['Tapiola, online English B1 Focus on Listening and Speaking, where, day: Mon 22.1']]"
2185,2185,2185,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,"Espoon keskus English B1âB2 English at Work â 1,5 credits, study credit course Mon 25.3. online English B1âB2 English File Intermediate Plus Thu 18.1.",,"[['Entity1: Espoon keskus, Entity2: English B1-B2, Relation: level of English course, Qualifier: credits, Qualifier Key: study credit course, Qualifier Value: 1.5'], ['Entity1: Mon 25.3., Entity2: English B1-B2, Relation: date of English course, Qualifier: location, Qualifier Key: online'], ['Entity1: Thu 18.1., Entity2: English File Intermediate Plus, Relation: date of English course, Qualifier: None']]"
2186,2186,2186,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,LeppÃ¤vaara and online English B1âB2 Short Course in Creative Writing â New Wed 7.2.,,"[['Entity1: LeppÃ¤vaara + online English B1â\x80\x93B2 Short Course in Creative Writing, Entity2: New, Relation: event, Qualifier: Wed 7.2.']]"
2187,2187,2187,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,Tapiola English B2 LeppÃ¤vaara Book Club Thu 18.1.,,"[['Entity1: Tapiola English B2, Entity2: Leppävaara Book Club, Relation: where, Qualifier: Thu 18.1']]"
2188,2188,2188,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,"LeppÃ¤vaara English B2âC1 English for Work â 2 credits, study credit course Wed 24.1.",,"[['Leppävaara, English for Work, activity, None'], ['Leppävaara, B2–C1 English, activity, None'], ['B2–C1 English, English, occupation, None'], ['2 credits, B2–C1 English, length, None'], ['Wed 24.1, B2–C1 English, date, None']]"
2189,2189,2189,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,LeppÃ¤vaara and online English B2âC1 Cutting Edge Advanced Wed 17.1.,,"[['Leppävaara, null, where, null'], ['online English B2–C1, Cutting Edge Advanced, done_by, Wed 17.1']]"
2190,2190,2190,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,Tapiola English B2âC1 Advanced English with TED Talks Thu 25.1.,,"[['Tapiola English B2â\x80\x93C1, TED Talks, activity, language: English']]"
2191,2191,2191,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,LeppÃ¤vaara and online English C1 Active Conversation Wed 24.1.,,"[['Leppävaara, null, location, null'], ['online English C1 Active Conversation, null, activity, null'], ['Wed 24.1, online English C1 Active Conversation, date, null']]"
2192,2192,2192,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,LeppÃ¤vaara and online English C1âC2 Enhance your English â A Discussion Group Wed 31.1.,,"[['Leppävaara, English C1-C2 Enhance your English, where, '], ['English C1-C2 Enhance your English, Discussion Group, description, '], ['Wed 31.1, English C1-C2 Enhance your English, done_by, ']]"
2193,2193,2193,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,Tapiola All English courses suitable for people who do not to speak Finnish,,"[['Tapiola, English courses, description, language: English']]"
2194,2194,2194,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024, All the links lead to ilmonet.fi.Global music group Sat 3.2.,,[]
2195,2195,2195,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024, All the links lead to ilmonet.fi.FRC First Aid Course EA1Â® Sat 17.2.,,"[['FRC First Aid Course EA1®, Sat 17.2, where, ']]"
2196,2196,2196,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,TapiolaHatha yoga and Yin yoga online in English pe 2.2. verkko,,"[['entities: TapiolaHatha yoga, Yin yoga, English, 2.2 , online'], ['relation: where'], ['qualifier key: language, qualifier value: English'], ['qualifier key: date, qualifier value: 2.2'], ['qualifier key: mode, qualifier value: online']]"
2197,2197,2197,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024, Your point of view about Omnia is importantWe appreciate your point of view about our activities and Omnia in general.,,"[['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value'], ['Omnia, activities, description, general']]"
2198,2198,2198,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,This inquiry is a part of larger survey Luottamus ja Maine (Trust and Reputiton).,,"[['entities can vary based on the context, here are a few entities that can be extracted from this sentence'], ['inquiry, Luottamus ja Maine, part of, None']]"
2199,2199,2199,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,Other respondent groups are staff members and stakeholders.Your point of view is very important.,,[]
2200,2200,2200,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,By giving feedback you can have impact on development of Omnia and the answers will be utilized in the ongoing strategy work of Omnia.,,[]
2201,2201,2201,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,We really appreciate your input - thank you!,,[]
2202,2202,2202,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,10 minutes to answer this inquiry.,,[]
2203,2203,2203,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,"We are looking forward your feedback by January 31, 2024.The survey is carried out by T-Media Oy on the behalf of Omnia.",,"[['Feedback, January 31, 2024, application_time'], ['T-Media Oy, Omnia, services']]"
2204,2204,2204,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,The answers will be handled extremely confidentially and no single respondent can be recognized in the results.,,[]
2205,2205,2205,https://www.omnia.fi/en/news/espoo-adult-education-centre-newsletter-1712024,"If you have something to ask, please contact: petteri.puska@t-media.fi or paivi.korhonen@omnia.fiBest regardsTuula AntolaGeneral DirectorOmniaAddress source: Student register at Omnia",,"[['petteri.puska, Omnia, contact_info'], ['paivi.korhonen, Omnia, contact_info']]"
2206,2206,2206,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation, International cooperation is an important part of building a sustainable future.,,[]
2207,2207,2207,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,Omnia supports its educational institution partners in Kryvyi Rih in all ways available to Omnia.,,"[['Omnia, educational institution partners, supports, None']]"
2208,2208,2208,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"""We support our partners with a selection of training during the Russian war of aggression.",,"[['Entity1: partners, Entity2: training, Relation: support, Qualifier: during the Russian war of aggression']]"
2209,2209,2209,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"We are also moving towards the future together with the development of skills required for the future reconstruction of Ukraine and the reform of the Ukrainian education system"", says Tuula Antola, General Director of Omnia.",,"[['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value'], ['Omnia, Ukrainian education system, reform, None']]"
2210,2210,2210,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"Long-term continuous and close cooperation ""The start of cooperation with educational institutions in Kryvyi Rih, Ukraine, was one of the joys of this year.",,"[['educational institutions, Kryvyi Rih, location, '], ['cooperation, educational institutions, where, Kryvyi Rih']]"
2211,2211,2211,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,The cooperation is part of the partnership between the cities of Espoo and Kryvyi Rih.,,"[['cooperation, Espoo, partnership, None'], ['cooperation, Kryvyi Rih, partnership, None']]"
2212,2212,2212,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"We are proceeding this in the spirit of Omnia's success plan - solutions, together, for everyone"", comments Tuula Antola.",,"[['Tuula Antola, None, description, None']]"
2213,2213,2213,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"Vitaly Lysenko, who is responsible for Kryvyi Rih's international affairs, is also happy about the opening of cooperation.",,"[['Vitaly Lysenko, Kryvyi Rih, None, responsible for: international affairs']]"
2214,2214,2214,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"""In the near future, we have plans and challenges ahead of us, such as continuing the digitalisation of the education process, solving problems in the education quality system, mobility of teachers and students, managing grants, etc.",,"[['digitalisation of the education process, problems in the education quality system, None, None, None'], ['mobility of teachers and students, None, None, None, None'], ['managing grants, None, None, None, None']]"
2215,2215,2215,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,One of the trends in vocational education is the international mobility of students and teachers.,,"[['Entity1: vocational education, Entity2: international mobility of students and teachers, Relation: trend']]"
2216,2216,2216,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"By opening the cooperation with Omnia, we are an even stronger part of the European education community, we promote new ideas and trends and form a modern European model educational institution"", says Lysenko.",,[]
2217,2217,2217,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"The aim of the educational institution cooperation is to develop continuing education for management and teaching staff and to raise the pedagogical skill level, to improve the quality and teaching culture of vocational education, to expand students' international knowledge and vision, and to cooperate with regard to the dual education system.",,"[['Educational institution cooperation, continuing education, None, None'], ['Educational institution cooperation, pedagogical skill level, None, None'], ['Educational institution cooperation, quality, description, teaching culture of vocational education'], ['Educational institution cooperation, Students, None, international knowledge and vision'], ['Educational institution cooperation, Dual education system, None, None']]"
2218,2218,2218,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"In addition, the goal is to organise events and conferences as well as smaller meetings between educational institutions.",,"[['entities not specified'], ['None, None, organise, None'], ['None, None, meetings, size: smaller']]"
2219,2219,2219,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"""Ukrainian colleagues are very enthusiastic and active regarding cooperation.",,"[['Entity1: Ukrainian colleagues, Entity2: cooperation, Relation: description, Qualifier: enthusiastic and active']]"
2220,2220,2220,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"We hope that the cooperation will bring joy, help and benefit to both students and staff"", says Tatyana Pitchulina from Omnia.",,"[['Entity1: Tatyana Pitchulina, Entity2: Omnia, Relation: spoken_by, Qualifier: None']]"
2221,2221,2221,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,Finland contributes to the reform of Ukraine's education system The education system is being reformed in Ukraine.,,"[['Finland, Ukraine, contribute to, None'], ['education system, Ukraine, reform, None']]"
2222,2222,2222,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,The goal is for educational institutions to operate in a competence-based and individual-oriented manner.,,"[['Entity1: educational institutions, Entity2: competence-based and individual-oriented manner, Relation: operation mode']]"
2223,2223,2223,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"According to Pitchulina, Ukraine is interested in the Finnish education system and wants to adopt Finnish models and solutions.",,"[['Ukraine, Finnish education system, adoption, model and solutions']]"
2224,2224,2224,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"""For example, a personal study plan is a completely new thing for the Ukrainian education system in vocational education.",,"[['Entity1: personal study plan, Entity2: Ukrainian education system, Relation: novelty, Qualifier Key: education level, Qualifier Value: vocational education']]"
2225,2225,2225,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,The best answers and practical examples can be found when considering what is similar and what is different in school systems.,,[]
2226,2226,2226,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"At the same time, educational institutions learn from each other,"" says Pitchulina.",,[]
2227,2227,2227,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"Pitchulina says that educational institutions in Ukraine are interested in, for example, Finnish card trainings, such as hygiene passports and learning in working life and apprenticeship contracts.",,[]
2228,2228,2228,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,Learning together Cooperation has been promoted through close communication via Teams and on the telephone.,,"[['Entity1: Learning together Cooperation, Entity2: Teams, Relation: communication, Qualifier: via'], ['Entity1: Learning together Cooperation, Entity2: telephone, Relation: communication, Qualifier: through close']]"
2229,2229,2229,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"At first, the cooperation is carried out as light cooperation projects, where the students get to know each other.",,"[['cooperation projects, students'], ['get to know each other'], ['cooperation projects, students, get to know each other']]"
2230,2230,2230,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"""For example, so that students from both countries do the same tasks and then compare the results.",,[]
2231,2231,2231,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"This kind of cooperation can be very invigorating and rewarding,"" Tatyana Pitchulina describes.",,[]
2232,2232,2232,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"After the summer vacation season, an orientation session on the Finnish vocational education system will be organised.",,"[['orientation session, Finnish vocational education system, description']]"
2233,2233,2233,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,Omnia has also decided to support Ukrainian cooperative educational institutions with equipment to make distance learning smooth.,,"[['Omnia, Ukrainian cooperative educational institutions, services, NA'], ['Equipment, Distance learning, where, NA']]"
2234,2234,2234,https://www.omnia.fi/en/news/omnia-supports-ukraine-through-educational-cooperation,"""In the future, the goal is for both students and staff to be able to participate in joint events on site,"" says Pitchulina.",,"[['Entity1: students and staff, Entity2: joint events, Relation: participation, Qualifier: on site']]"
2235,2235,2235,https://www.omnia.fi/en/services/infoomnia-support-and-counseling-services/infoomnia-upper-secondary-school-adults, The student affairs office of the upper secondary school for adults provides information to those interested in upper secondary school studies and offers student administration services to the students.,,"[['student affairs office, upper secondary school for adults, services, None'], ['student affairs office, interested individuals, services, information'], ['student affairs office, students, services, student administration services']]"
2236,2236,2236,https://www.omnia.fi/en/services/infoomnia-support-and-counseling-services/infoomnia-upper-secondary-school-adults,The student affairs office operates at the Tapiola campus.,,"[['student affairs office, Tapiola campus, where']]"
2237,2237,2237,https://www.omnia.fi/en/services/infoomnia-support-and-counseling-services/infoomnia-upper-secondary-school-adults,"Interested in upper secondary school studies The services of the upper secondary school for adults are a good fit for you, if you want to study at an upper secondary school for adults are interested in subject or qualification studies at the upper secondary school for adults want more information on studying in combined general and vocational upper secondary education want to raise your matriculation examination grades are a student of another upper secondary school and wish to complete upper secondary school subject studies that are not available at your own school.",,"[['upper secondary school for adults, interested in upper secondary school studies, fit for, '], ['upper secondary school for adults, subject/qualification studies, want, '], ['upper secondary school for adults, combined general and vocational upper secondary education, want, more information'], ['upper secondary school for adults, matriculation examination grades, want, raise'], ['student, upper secondary school subject studies, wish to complete, not available at your own school']]"
2238,2238,2238,https://www.omnia.fi/en/services/infoomnia-support-and-counseling-services/infoomnia-upper-secondary-school-adults,The student affairs office of the upper secondary school for adults provides you with information on the education offered instructions for applying for education.,,"[['Entity1: student affairs office, Entity2: upper secondary school for adults education, Relation: services, Qualifier: None'], ['Entity1: upper secondary school for adults education, Entity2: applying, Relation: instructions, Qualifier: None']]"
2239,2239,2239,https://www.omnia.fi/en/services/infoomnia-support-and-counseling-services/infoomnia-upper-secondary-school-adults,"Student at the upper secondary school for adults The services of the upper secondary school for adults are a good fit for you, if you need help with Wilma user credentials need a study certificate or a transcript of records.",,[]
2240,2240,2240,https://www.omnia.fi/en/services/infoomnia-support-and-counseling-services/infoomnia-upper-secondary-school-adults,The student affairs office of the upper secondary school for adults provides you with information on the education offered instructions for applying for education help activating Wilma access credentials study certificates and transcripts of records.,,"[['student affairs office, education, services, None'], ['upper secondary school for adults, education, services, None']]"
2241,2241,2241,https://www.omnia.fi/en/educations/finnish-second-language-courses," In the Finnish as a second language courses, you can study Finnish on different levels: Beginner (A1), Elementary (A2), and Intermediate (B1âB2).",,"[['A1'], ['A2'], ['B1â\x88\x92B2'], ['Finnish as a second language courses, Finnish, services, level: Beginner (A1'], ['Finnish as a second language courses, Finnish, services, level: Elementary (A2'], ['Finnish as a second language courses, Finnish, services, level: Intermediate (B1-B2'], ['Finnish as a second language courses, where, where, -']]"
2242,2242,2242,https://www.omnia.fi/en/educations/finnish-second-language-courses,Intensive courses are taught 12 hours a week in daytime.,,"[['intensive courses, 12 hours a week, length, daytime']]"
2243,2243,2243,https://www.omnia.fi/en/educations/finnish-second-language-courses,"Part-time courses are taught 2â8 hours a week, and they are usually held in the evening.",,"[['Entity1: part-time courses, Entity2: time, Relation: length, Qualifier Key: hours per week, Qualifier Value: 2-8'], ['Entity1: part-time courses, Entity2: evening, Relation: where, Qualifier Key: usually, Qualifier Value: ']]"
2244,2244,2244,https://www.omnia.fi/en/educations/finnish-second-language-courses,"You can also take part in preparatory courses for the national certificate of language proficiency (YKI) or stay-at-home parent courses, which children can also attend.",,"[['preparatory courses, national certificate of language proficiency, services'], ['stay-at-home parent courses, children, where']]"
2245,2245,2245,https://www.omnia.fi/en/educations/finnish-second-language-courses,Courses are available both as contact teaching and online.,,"[['contact teaching, courses, availability, type, both'], ['online, courses, availability, type, both']]"
2246,2246,2246,https://www.omnia.fi/en/educations/finnish-second-language-courses,The courses are subject to a charge.,,"[['courses, charge, cost, None']]"
2247,2247,2247,https://www.omnia.fi/en/educations/finnish-second-language-courses, Finnish as a second language courses are for anyone who wants to learn Finnish.,,"[['Finnish as a second language courses, anyone, Eligible_for, social group: anyone']]"
2248,2248,2248,https://www.omnia.fi/en/educations/finnish-second-language-courses,You must be able to read and write in the Latin alphabet in order to attend courses.,,"[['Entity1: Latin alphabet, Entity2: courses, Relation: requirement, Qualifier: language']]"
2249,2249,2249,https://www.omnia.fi/en/educations/finnish-second-language-courses," In the Finnish as a second language courses, you will study Finnish in a variety of ways.",,"[['Finnish as a second language courses, Finnish, description, None']]"
2250,2250,2250,https://www.omnia.fi/en/educations/finnish-second-language-courses,"In the courses, you practise speaking writing reading and listening comprehension.",,"[['courses, speaking writing reading and listening comprehension, practise']]"
2251,2251,2251,https://www.omnia.fi/en/educations/finnish-second-language-courses,"You can also take special courses, such as courses on speaking and writing Finnish and Finnish in working life.",,[]
